[PeltierCCS 1]
	Time [s]	Tcold	Thot	Aout	CoolTime	Tset	Power
Wed May 10 05:13:15 2017	 -39.98	  19.29	  44.37	        0	 -40.00	        0
Wed May 10 05:13:26 2017	 -40.00	  19.31	  44.23	        0	 -40.00	        0
Wed May 10 05:13:37 2017	 -40.00	  19.34	  44.16	        0	 -40.00	        0
Wed May 10 05:13:47 2017	 -39.99	  19.34	  44.27	        0	 -40.00	        0
Wed May 10 05:13:58 2017	 -39.98	  19.37	  44.40	        0	 -40.00	        0
Wed May 10 05:14:09 2017	 -39.99	  19.37	  44.38	        0	 -40.00	        0
Wed May 10 05:14:19 2017	 -39.99	  19.40	  44.37	        0	 -40.00	        0
Wed May 10 05:14:30 2017	 -39.99	  19.40	  44.35	        0	 -40.00	        0
Wed May 10 05:14:40 2017	 -39.99	  19.43	  44.42	        0	 -40.00	        0
Wed May 10 05:14:51 2017	 -39.98	  19.46	  44.53	        0	 -40.00	        0
Wed May 10 05:15:02 2017	 -39.98	  19.46	  44.56	        0	 -40.00	        0
Wed May 10 05:15:12 2017	 -39.98	  19.49	  44.59	        0	 -40.00	        0
Wed May 10 05:15:23 2017	 -39.98	  19.49	  44.59	        0	 -40.00	        0
Wed May 10 05:15:34 2017	 -40.00	  19.52	  44.50	        0	 -40.00	        0
Wed May 10 05:15:44 2017	 -39.99	  19.55	  44.54	        0	 -40.00	        0
Wed May 10 05:15:55 2017	 -40.00	  19.55	  44.47	        0	 -40.00	        0
Wed May 10 05:16:06 2017	 -39.98	  19.55	  44.63	        0	 -40.00	        0
Wed May 10 05:16:16 2017	 -39.98	  19.57	  44.75	        0	 -40.00	        0
Wed May 10 05:16:27 2017	 -39.98	  19.60	  44.73	        0	 -40.00	        0
Wed May 10 05:16:37 2017	 -39.98	  19.60	  44.76	        0	 -40.00	        0
Wed May 10 05:16:48 2017	 -40.00	  19.60	  44.60	        0	 -40.00	        0
Wed May 10 05:16:59 2017	 -39.99	  19.63	  44.66	        0	 -40.00	        0
Wed May 10 05:17:09 2017	 -39.99	  19.66	  44.66	        0	 -40.00	        0
Wed May 10 05:17:20 2017	 -39.99	  19.66	  44.69	        0	 -40.00	        0
Wed May 10 05:17:31 2017	 -40.00	  19.69	  44.66	        0	 -40.00	        0
Wed May 10 05:17:41 2017	 -40.00	  19.69	  44.68	        0	 -40.00	        0
Wed May 10 05:17:52 2017	 -39.99	  19.72	  44.80	        0	 -40.00	        0
Wed May 10 05:18:03 2017	 -40.00	  19.72	  44.69	        0	 -40.00	        0
Wed May 10 05:18:13 2017	 -39.99	  19.75	  44.79	        0	 -40.00	        0
Wed May 10 05:18:24 2017	 -39.98	  19.75	  44.95	        0	 -40.00	        0
Wed May 10 05:18:35 2017	 -39.98	  19.75	  44.99	        0	 -40.00	        0
Wed May 10 05:18:45 2017	 -39.98	  19.69	  45.00	        0	 -40.00	        0
Wed May 10 05:18:56 2017	 -39.99	  19.63	  44.90	        0	 -40.00	        0
Wed May 10 05:19:06 2017	 -39.98	  19.57	  44.99	        0	 -40.00	        0
Wed May 10 05:19:17 2017	 -39.99	  19.52	  45.02	        0	 -40.00	        0
Wed May 10 05:19:28 2017	 -40.00	  19.46	  44.84	        0	 -40.00	        0
Wed May 10 05:19:38 2017	 -40.01	  19.40	  44.82	        0	 -40.00	        0
Wed May 10 05:19:49 2017	 -40.01	  19.34	  44.78	        0	 -40.00	        0
Wed May 10 05:20:00 2017	 -40.03	  19.29	  44.56	        0	 -40.00	        0
Wed May 10 05:20:10 2017	 -40.03	  19.20	  44.45	        0	 -40.00	        0
Wed May 10 05:20:21 2017	 -40.03	  19.14	  44.37	        0	 -40.00	        0
Wed May 10 05:20:32 2017	 -40.03	  19.08	  44.31	        0	 -40.00	        0
Wed May 10 05:20:42 2017	 -40.04	  19.03	  44.21	        0	 -40.00	        0
Wed May 10 05:20:53 2017	 -40.03	  18.94	  44.21	        0	 -40.00	        0
Wed May 10 05:21:03 2017	 -40.04	  18.88	  44.10	        0	 -40.00	        0
Wed May 10 05:21:14 2017	 -40.05	  18.80	  43.84	        0	 -40.00	        0
Wed May 10 05:21:25 2017	 -40.05	  18.74	  43.79	        0	 -40.00	        0
Wed May 10 05:21:35 2017	 -40.05	  18.68	  43.67	        0	 -40.00	        0
Wed May 10 05:21:46 2017	 -40.05	  18.60	  43.59	        0	 -40.00	        0
Wed May 10 05:21:57 2017	 -40.05	  18.57	  43.52	        0	 -40.00	        0
Wed May 10 05:22:07 2017	 -40.06	  18.48	  43.33	        0	 -40.00	        0
Wed May 10 05:22:18 2017	 -40.06	  18.42	  43.18	        0	 -40.00	        0
Wed May 10 05:22:29 2017	 -40.06	  18.34	  43.10	        0	 -40.00	        0
Wed May 10 05:22:39 2017	 -40.06	  18.28	  43.01	        0	 -40.00	        0
Wed May 10 05:22:50 2017	 -40.05	  18.22	  42.96	        0	 -40.00	        0
Wed May 10 05:23:01 2017	 -40.05	  18.13	  42.94	        0	 -40.00	        0
Wed May 10 05:23:11 2017	 -40.04	  18.08	  42.90	        0	 -40.00	        0
Wed May 10 05:23:22 2017	 -40.03	  18.02	  42.92	        0	 -40.00	        0
Wed May 10 05:23:33 2017	 -40.03	  17.96	  42.86	        0	 -40.00	        0
Wed May 10 05:23:43 2017	 -40.03	  17.90	  42.79	        0	 -40.00	        0
Wed May 10 05:23:54 2017	 -40.04	  17.82	  42.69	        0	 -40.00	        0
Wed May 10 05:24:04 2017	 -40.04	  17.76	  42.57	        0	 -40.00	        0
Wed May 10 05:24:15 2017	 -40.06	  17.67	  42.30	        0	 -40.00	        0
Wed May 10 05:24:26 2017	 -40.06	  17.62	  42.20	        0	 -40.00	        0
Wed May 10 05:24:36 2017	 -40.06	  17.56	  42.12	        0	 -40.00	        0
Wed May 10 05:24:47 2017	 -40.03	  17.50	  42.28	        0	 -40.00	        0
Wed May 10 05:24:58 2017	 -40.03	  17.44	  42.29	        0	 -40.00	        0
Wed May 10 05:25:08 2017	 -40.01	  17.42	  42.44	        0	 -40.00	        0
Wed May 10 05:25:19 2017	 -40.00	  17.36	  42.48	        0	 -40.00	        0
Wed May 10 05:25:30 2017	 -40.01	  17.27	  42.45	        0	 -40.00	        0
Wed May 10 05:25:40 2017	 -40.01	  17.21	  42.44	        0	 -40.00	        0
Wed May 10 05:25:51 2017	 -40.01	  17.16	  42.43	        0	 -40.00	        0
Wed May 10 05:26:01 2017	 -40.01	  17.10	  42.39	        0	 -40.00	        0
Wed May 10 05:26:12 2017	 -40.03	  17.01	  42.09	        0	 -40.00	        0
Wed May 10 05:26:23 2017	 -40.05	  16.98	  41.90	        0	 -40.00	        0
Wed May 10 05:26:33 2017	 -40.06	  16.98	  41.67	        0	 -40.00	        0
Wed May 10 05:26:44 2017	 -40.07	  16.98	  41.44	        0	 -40.00	        0
Wed May 10 05:26:55 2017	 -40.07	  17.01	  41.31	        0	 -40.00	        0
Wed May 10 05:27:05 2017	 -40.07	  17.01	  41.17	        0	 -40.00	        0
Wed May 10 05:27:16 2017	 -40.07	  17.04	  41.11	        0	 -40.00	        0
Wed May 10 05:27:27 2017	 -40.06	  17.07	  41.03	        0	 -40.00	        0
Wed May 10 05:27:37 2017	 -40.04	  17.10	  41.21	        0	 -40.00	        0
Wed May 10 05:27:48 2017	 -40.03	  17.10	  41.19	        0	 -40.00	        0
Wed May 10 05:27:59 2017	 -40.03	  17.13	  41.14	        0	 -40.00	        0
Wed May 10 05:28:09 2017	 -40.01	  17.16	  41.29	        0	 -40.00	        0
Wed May 10 05:28:20 2017	 -40.00	  17.18	  41.36	        0	 -40.00	        0
Wed May 10 05:28:30 2017	 -40.00	  17.21	  41.37	        0	 -40.00	        0
Wed May 10 05:28:41 2017	 -40.00	  17.21	  41.39	        0	 -40.00	        0
Wed May 10 05:28:52 2017	 -40.00	  17.24	  41.43	        0	 -40.00	        0
Wed May 10 05:29:02 2017	 -39.98	  17.27	  41.59	        0	 -40.00	        0
Wed May 10 05:29:13 2017	 -39.98	  17.27	  41.63	        0	 -40.00	        0
Wed May 10 05:29:24 2017	 -39.98	  17.27	  41.73	        0	 -40.00	        0
Wed May 10 05:29:34 2017	 -39.98	  17.33	  41.75	        0	 -40.00	        0
Wed May 10 05:29:45 2017	 -39.98	  17.33	  41.81	        0	 -40.00	        0
Wed May 10 05:29:56 2017	 -39.98	  17.33	  41.85	        0	 -40.00	        0
Wed May 10 05:30:06 2017	 -39.98	  17.36	  41.87	        0	 -40.00	        0
Wed May 10 05:30:17 2017	 -39.99	  17.39	  41.82	        0	 -40.00	        0
Wed May 10 05:30:27 2017	 -39.98	  17.39	  41.95	        0	 -40.00	        0
Wed May 10 05:30:38 2017	 -39.98	  17.42	  41.94	        0	 -40.00	        0
Wed May 10 05:30:49 2017	 -39.99	  17.42	  41.93	        0	 -40.00	        0
Wed May 10 05:30:59 2017	 -40.00	  17.44	  41.82	        0	 -40.00	        0
Wed May 10 05:31:10 2017	 -40.00	  17.44	  41.83	        0	 -40.00	        0
Wed May 10 05:31:21 2017	 -39.99	  17.47	  41.87	        0	 -40.00	        0
Wed May 10 05:31:31 2017	 -39.98	  17.50	  42.02	        0	 -40.00	        0
Wed May 10 05:31:42 2017	 -39.99	  17.50	  41.96	        0	 -40.00	        0
Wed May 10 05:31:53 2017	 -40.00	  17.53	  41.90	        0	 -40.00	        0
Wed May 10 05:32:03 2017	 -40.00	  17.53	  41.89	        0	 -40.00	        0
Wed May 10 05:32:14 2017	 -39.99	  17.56	  42.01	        0	 -40.00	        0
Wed May 10 05:32:24 2017	 -39.99	  17.59	  42.02	        0	 -40.00	        0
Wed May 10 05:32:35 2017	 -39.99	  17.59	  42.00	        0	 -40.00	        0
Wed May 10 05:32:46 2017	 -39.98	  17.62	  42.16	        0	 -40.00	        0
Wed May 10 05:32:56 2017	 -39.99	  17.62	  42.11	        0	 -40.00	        0
Wed May 10 05:33:07 2017	 -39.98	  17.65	  42.20	        0	 -40.00	        0
Wed May 10 05:33:18 2017	 -39.99	  17.67	  42.20	        0	 -40.00	        0
Wed May 10 05:33:28 2017	 -39.98	  17.67	  42.24	        0	 -40.00	        0
Wed May 10 05:33:39 2017	 -39.99	  17.70	  42.22	        0	 -40.00	        0
Wed May 10 05:33:50 2017	 -39.99	  17.73	  42.26	        0	 -40.00	        0
Wed May 10 05:34:00 2017	 -40.00	  17.73	  42.18	        0	 -40.00	        0
Wed May 10 05:34:11 2017	 -40.00	  17.76	  42.13	        0	 -40.00	        0
Wed May 10 05:34:22 2017	 -40.00	  17.76	  42.17	        0	 -40.00	        0
Wed May 10 05:34:32 2017	 -39.99	  17.76	  42.24	        0	 -40.00	        0
Wed May 10 05:34:43 2017	 -39.99	  17.79	  42.30	        0	 -40.00	        0
Wed May 10 05:34:53 2017	 -39.98	  17.82	  42.36	        0	 -40.00	        0
Wed May 10 05:35:04 2017	 -39.98	  17.85	  42.46	        0	 -40.00	        0
Wed May 10 05:35:15 2017	 -39.98	  17.85	  42.48	        0	 -40.00	        0
Wed May 10 05:35:25 2017	 -39.98	  17.88	  42.50	        0	 -40.00	        0
Wed May 10 05:35:36 2017	 -40.00	  17.88	  42.37	        0	 -40.00	        0
Wed May 10 05:35:47 2017	 -39.99	  17.90	  42.47	        0	 -40.00	        0
Wed May 10 05:35:57 2017	 -39.99	  17.93	  42.52	        0	 -40.00	        0
Wed May 10 05:36:08 2017	 -39.98	  17.93	  42.55	        0	 -40.00	        0
Wed May 10 05:36:19 2017	 -39.99	  17.96	  42.51	        0	 -40.00	        0
Wed May 10 05:36:29 2017	 -40.00	  17.96	  42.40	        0	 -40.00	        0
Wed May 10 05:36:40 2017	 -39.99	  17.99	  42.52	        0	 -40.00	        0
Wed May 10 05:36:50 2017	 -39.98	  17.99	  42.65	        0	 -40.00	        0
Wed May 10 05:37:01 2017	 -39.98	  18.02	  42.72	        0	 -40.00	        0
Wed May 10 05:37:12 2017	 -39.98	  18.05	  42.72	        0	 -40.00	        0
Wed May 10 05:37:22 2017	 -39.98	  18.05	  42.75	        0	 -40.00	        0
Wed May 10 05:37:33 2017	 -40.00	  18.08	  42.61	        0	 -40.00	        0
Wed May 10 05:37:44 2017	 -40.01	  18.08	  42.52	        0	 -40.00	        0
Wed May 10 05:37:54 2017	 -40.00	  18.11	  42.55	        0	 -40.00	        0
Wed May 10 05:38:05 2017	 -39.99	  18.11	  42.67	        0	 -40.00	        0
Wed May 10 05:38:16 2017	 -40.00	  18.13	  42.56	        0	 -40.00	        0
Wed May 10 05:38:26 2017	 -40.00	  18.13	  42.58	        0	 -40.00	        0
Wed May 10 05:38:37 2017	 -39.99	  18.16	  42.75	        0	 -40.00	        0
Wed May 10 05:38:47 2017	 -39.98	  18.19	  42.83	        0	 -40.00	        0
Wed May 10 05:38:58 2017	 -39.99	  18.19	  42.80	        0	 -40.00	        0
Wed May 10 05:39:09 2017	 -39.98	  18.22	  42.92	        0	 -40.00	        0
Wed May 10 05:39:19 2017	 -39.98	  18.25	  42.90	        0	 -40.00	        0
Wed May 10 05:39:30 2017	 -39.99	  18.25	  42.91	        0	 -40.00	        0
Wed May 10 05:39:41 2017	 -39.99	  18.28	  42.91	        0	 -40.00	        0
Wed May 10 05:39:51 2017	 -39.98	  18.28	  42.97	        0	 -40.00	        0
Wed May 10 05:40:02 2017	 -39.99	  18.31	  42.87	        0	 -40.00	        0
Wed May 10 05:40:13 2017	 -39.98	  18.31	  43.08	        0	 -40.00	        0
Wed May 10 05:40:23 2017	 -39.98	  18.34	  43.05	        0	 -40.00	        0
Wed May 10 05:40:34 2017	 -39.99	  18.36	  43.01	        0	 -40.00	        0
Wed May 10 05:40:45 2017	 -39.98	  18.36	  43.12	        0	 -40.00	        0
Wed May 10 05:40:55 2017	 -39.98	  18.39	  43.20	        0	 -40.00	        0
Wed May 10 05:41:06 2017	 -39.98	  18.39	  43.22	        0	 -40.00	        0
Wed May 10 05:41:16 2017	 -40.00	  18.39	  43.07	        0	 -40.00	        0
Wed May 10 05:41:27 2017	 -39.99	  18.45	  43.13	        0	 -40.00	        0
Wed May 10 05:41:38 2017	 -40.00	  18.45	  43.05	        0	 -40.00	        0
Wed May 10 05:41:48 2017	 -39.99	  18.45	  43.13	        0	 -40.00	        0
Wed May 10 05:41:59 2017	 -39.99	  18.48	  43.21	        0	 -40.00	        0
Wed May 10 05:42:10 2017	 -39.99	  18.51	  43.23	        0	 -40.00	        0
Wed May 10 05:42:20 2017	 -39.98	  18.51	  43.28	        0	 -40.00	        0
Wed May 10 05:42:31 2017	 -39.99	  18.54	  43.28	        0	 -40.00	        0
Wed May 10 05:42:42 2017	 -39.98	  18.54	  43.37	        0	 -40.00	        0
Wed May 10 05:42:52 2017	 -40.00	  18.57	  43.15	        0	 -40.00	        0
Wed May 10 05:43:03 2017	 -40.00	  18.60	  43.21	        0	 -40.00	        0
Wed May 10 05:43:13 2017	 -40.00	  18.60	  43.23	        0	 -40.00	        0
Wed May 10 05:43:24 2017	 -40.00	  18.62	  43.23	        0	 -40.00	        0
Wed May 10 05:43:35 2017	 -39.99	  18.62	  43.35	        0	 -40.00	        0
Wed May 10 05:43:45 2017	 -39.98	  18.65	  43.47	        0	 -40.00	        0
Wed May 10 05:43:56 2017	 -39.98	  18.68	  43.44	        0	 -40.00	        0
Wed May 10 05:44:07 2017	 -39.98	  18.68	  43.49	        0	 -40.00	        0
Wed May 10 05:44:17 2017	 -39.99	  18.71	  43.45	        0	 -40.00	        0
Wed May 10 05:44:28 2017	 -39.98	  18.71	  43.53	        0	 -40.00	        0
Wed May 10 05:44:39 2017	 -39.99	  18.74	  43.47	        0	 -40.00	        0
Wed May 10 05:44:49 2017	 -39.98	  18.74	  43.57	        0	 -40.00	        0
Wed May 10 05:45:00 2017	 -39.99	  18.74	  43.52	        0	 -40.00	        0
Wed May 10 05:45:11 2017	 -39.99	  18.77	  43.57	        0	 -40.00	        0
Wed May 10 05:45:21 2017	 -40.00	  18.80	  43.45	        0	 -40.00	        0
Wed May 10 05:45:32 2017	 -39.99	  18.80	  43.54	        0	 -40.00	        0
Wed May 10 05:45:42 2017	 -39.99	  18.83	  43.59	        0	 -40.00	        0
Wed May 10 05:45:53 2017	 -39.98	  18.85	  43.73	        0	 -40.00	        0
Wed May 10 05:46:04 2017	 -39.98	  18.85	  43.76	        0	 -40.00	        0
Wed May 10 05:46:14 2017	 -39.99	  18.88	  43.66	        0	 -40.00	        0
Wed May 10 05:46:25 2017	 -39.99	  18.88	  43.72	        0	 -40.00	        0
Wed May 10 05:46:36 2017	 -39.98	  18.91	  43.81	        0	 -40.00	        0
Wed May 10 05:46:46 2017	 -39.98	  18.94	  43.88	        0	 -40.00	        0
Wed May 10 05:46:57 2017	 -39.98	  18.94	  43.91	        0	 -40.00	        0
Wed May 10 05:47:08 2017	 -39.98	  18.97	  43.92	        0	 -40.00	        0
Wed May 10 05:47:18 2017	 -39.99	  18.97	  43.88	        0	 -40.00	        0
Wed May 10 05:47:29 2017	 -40.00	  19.00	  43.77	        0	 -40.00	        0
Wed May 10 05:47:39 2017	 -39.99	  19.00	  43.83	        0	 -40.00	        0
Wed May 10 05:47:50 2017	 -39.98	  19.03	  43.96	        0	 -40.00	        0
Wed May 10 05:48:01 2017	 -39.98	  19.03	  44.06	        0	 -40.00	        0
Wed May 10 05:48:11 2017	 -39.98	  19.06	  44.10	        0	 -40.00	        0
Wed May 10 05:48:22 2017	 -39.98	  19.08	  44.14	        0	 -40.00	        0
Wed May 10 05:48:33 2017	 -39.98	  19.11	  44.19	        0	 -40.00	        0
Wed May 10 05:48:43 2017	 -39.98	  19.11	  44.22	        0	 -40.00	        0
Wed May 10 05:48:54 2017	 -39.98	  19.11	  44.21	        0	 -40.00	        0
Wed May 10 05:49:05 2017	 -39.99	  19.14	  44.19	        0	 -40.00	        0
Wed May 10 05:49:15 2017	 -39.98	  19.17	  44.27	        0	 -40.00	        0
Wed May 10 05:49:26 2017	 -40.00	  19.17	  44.13	        0	 -40.00	        0
Wed May 10 05:49:36 2017	 -40.01	  19.20	  44.04	        0	 -40.00	        0
Wed May 10 05:49:47 2017	 -40.00	  19.20	  44.10	        0	 -40.00	        0
Wed May 10 05:49:58 2017	 -39.99	  19.20	  44.15	        0	 -40.00	        0
Wed May 10 05:50:08 2017	 -39.99	  19.23	  44.26	        0	 -40.00	        0
Wed May 10 05:50:19 2017	 -39.99	  19.26	  44.24	        0	 -40.00	        0
Wed May 10 05:50:30 2017	 -39.99	  19.26	  44.29	        0	 -40.00	        0
Wed May 10 05:50:40 2017	 -40.00	  19.26	  44.22	        0	 -40.00	        0
Wed May 10 05:50:51 2017	 -39.99	  19.29	  44.27	        0	 -40.00	        0
Wed May 10 05:51:02 2017	 -39.98	  19.31	  44.39	        0	 -40.00	        0
Wed May 10 05:51:12 2017	 -39.98	  19.34	  44.45	        0	 -40.00	        0
Wed May 10 05:51:23 2017	 -39.99	  19.34	  44.34	        0	 -40.00	        0
Wed May 10 05:51:34 2017	 -39.99	  19.37	  44.36	        0	 -40.00	        0
Wed May 10 05:51:44 2017	 -39.99	  19.37	  44.35	        0	 -40.00	        0
Wed May 10 05:51:55 2017	 -39.99	  19.40	  44.42	        0	 -40.00	        0
Wed May 10 05:52:05 2017	 -39.98	  19.40	  44.56	        0	 -40.00	        0
Wed May 10 05:52:16 2017	 -39.98	  19.43	  44.61	        0	 -40.00	        0
Wed May 10 05:52:27 2017	 -39.98	  19.46	  44.65	        0	 -40.00	        0
Wed May 10 05:52:37 2017	 -39.98	  19.49	  44.69	        0	 -40.00	        0
Wed May 10 05:52:48 2017	 -39.98	  19.49	  44.73	        0	 -40.00	        0
Wed May 10 05:52:59 2017	 -39.99	  19.49	  44.65	        0	 -40.00	        0
Wed May 10 05:53:09 2017	 -40.00	  19.52	  44.52	        0	 -40.00	        0
Wed May 10 05:53:20 2017	 -40.01	  19.52	  44.49	        0	 -40.00	        0
Wed May 10 05:53:31 2017	 -40.00	  19.55	  44.55	        0	 -40.00	        0
Wed May 10 05:53:41 2017	 -39.99	  19.55	  44.67	        0	 -40.00	        0
Wed May 10 05:53:52 2017	 -39.99	  19.57	  44.70	        0	 -40.00	        0
Wed May 10 05:54:03 2017	 -40.00	  19.57	  44.59	        0	 -40.00	        0
Wed May 10 05:54:13 2017	 -40.00	  19.60	  44.61	        0	 -40.00	        0
Wed May 10 05:54:24 2017	 -40.01	  19.60	  44.52	        0	 -40.00	        0
Wed May 10 05:54:35 2017	 -40.00	  19.63	  44.60	        0	 -40.00	        0
Wed May 10 05:54:45 2017	 -39.98	  19.66	  44.75	        0	 -40.00	        0
Wed May 10 05:54:56 2017	 -39.98	  19.66	  44.86	        0	 -40.00	        0
Wed May 10 05:55:06 2017	 -39.98	  19.69	  44.89	        0	 -40.00	        0
Wed May 10 05:55:17 2017	 -39.99	  19.69	  44.79	        0	 -40.00	        0
Wed May 10 05:55:28 2017	 -40.00	  19.72	  44.74	        0	 -40.00	        0
Wed May 10 05:55:38 2017	 -39.99	  19.72	  44.86	        0	 -40.00	        0
Wed May 10 05:55:49 2017	 -39.98	  19.75	  44.94	        0	 -40.00	        0
Wed May 10 05:56:00 2017	 -39.99	  19.75	  44.86	        0	 -40.00	        0
Wed May 10 05:56:10 2017	 -39.99	  19.78	  44.90	        0	 -40.00	        0
Wed May 10 05:56:21 2017	 -39.98	  19.78	  44.98	        0	 -40.00	        0
Wed May 10 05:56:32 2017	 -39.98	  19.72	  45.01	        0	 -40.00	        0
Wed May 10 05:56:42 2017	 -39.98	  19.69	  45.09	        0	 -40.00	        0
Wed May 10 05:56:53 2017	 -39.99	  19.63	  44.99	        0	 -40.00	        0
Wed May 10 05:57:04 2017	 -40.01	  19.55	  44.85	        0	 -40.00	        0
Wed May 10 05:57:14 2017	 -40.00	  19.49	  44.88	        0	 -40.00	        0
Wed May 10 05:57:25 2017	 -40.01	  19.46	  44.83	        0	 -40.00	        0
Wed May 10 05:57:36 2017	 -40.01	  19.37	  44.75	        0	 -40.00	        0
Wed May 10 05:57:46 2017	 -40.01	  19.31	  44.74	        0	 -40.00	        0
Wed May 10 05:57:57 2017	 -40.02	  19.26	  44.67	        0	 -40.00	        0
Wed May 10 05:58:07 2017	 -40.03	  19.20	  44.47	        0	 -40.00	        0
Wed May 10 05:58:18 2017	 -40.03	  19.11	  44.39	        0	 -40.00	        0
Wed May 10 05:58:29 2017	 -40.03	  19.08	  44.33	        0	 -40.00	        0
Wed May 10 05:58:39 2017	 -40.03	  19.00	  44.26	        0	 -40.00	        0
Wed May 10 05:58:50 2017	 -40.03	  18.91	  44.20	        0	 -40.00	        0
Wed May 10 05:59:01 2017	 -40.05	  18.85	  44.00	        0	 -40.00	        0
Wed May 10 05:59:11 2017	 -40.05	  18.80	  43.89	        0	 -40.00	        0
